path,label,label_str,tag1
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Olympus_mju_1050SW/Olympus_mju_1050SW_4_25743.JPG,0,Real,Olympus_mju_1050SW
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Kodak_M1063_0/Kodak_M1063_0_9489.JPG,0,Real,Kodak_M1063_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Casio_EX_Z150_0/Casio_EX-Z150_4_7034.JPG,0,Real,Casio_EX_Z150_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Panasonic_DMC_FZ50/Panasonic_DMC-FZ50_2_29451.JPG,0,Real,Panasonic_DMC_FZ50
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Agfa_DC-504_0/Agfa_DC-504_0_235.JPG,0,Real,Agfa_DC-504_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Panasonic_DMC_FZ50/Panasonic_DMC-FZ50_2_29334.JPG,0,Real,Panasonic_DMC_FZ50
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_D70/Nikon_D70_1_20757.JPG,0,Real,Nikon_D70
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Pentax_OptioA40/Pentax_OptioA40_2_31703.JPG,0,Real,Pentax_OptioA40
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_D200/Nikon_D200_1_17426.JPG,0,Real,Nikon_D200
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Panasonic_DMC_FZ50/Panasonic_DMC-FZ50_1_27789.JPG,0,Real,Panasonic_DMC_FZ50
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Sony_DSC_T77/Sony_DSC-T77_2_49844.JPG,0,Real,Sony_DSC_T77
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_CoolPixS710_0/Nikon_CoolPixS710_0_12918.JPG,0,Real,Nikon_CoolPixS710_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Kodak_M1063_0/Kodak_M1063_4_12218.JPG,0,Real,Kodak_M1063_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Agfa_DC-733s/Agfa_DC-733s_0_886.JPG,0,Real,Agfa_DC-733s
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Sony_DSC_H50/Sony_DSC-H50_1_48221.JPG,0,Real,Sony_DSC_H50
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Casio_EX_Z150_0/Casio_EX-Z150_4_6990.JPG,0,Real,Casio_EX_Z150_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Kodak_M1063_0/Kodak_M1063_1_10576.JPG,0,Real,Kodak_M1063_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Pentax_OptioW60/Pentax_OptioW60_0_33017.JPG,0,Real,Pentax_OptioW60
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_D70/Nikon_D70_0_19773.JPG,0,Real,Nikon_D70
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/FujiFilm_FinePixJ50_0/FujiFilm_FinePixJ50_1_8170.JPG,0,Real,FujiFilm_FinePixJ50_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Ricoh_GX100/Ricoh_GX100_1_37727.JPG,0,Real,Ricoh_GX100
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Olympus_mju_1050SW/Olympus_mju_1050SW_1_24335.JPG,0,Real,Olympus_mju_1050SW
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Agfa_Sensor505-x_0/Agfa_Sensor505-x_0_1872.JPG,0,Real,Agfa_Sensor505-x_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Agfa_DC-830i_0/Agfa_DC-830i_0_1129.JPG,0,Real,Agfa_DC-830i_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Panasonic_DMC_FZ50/Panasonic_DMC-FZ50_0_26374.JPG,0,Real,Panasonic_DMC_FZ50
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Casio_EX_Z150_0/Casio_EX-Z150_1_5674.JPG,0,Real,Casio_EX_Z150_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Agfa_DC-830i_0/Agfa_DC-830i_0_1251.JPG,0,Real,Agfa_DC-830i_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Kodak_M1063_0/Kodak_M1063_4_12094.JPG,0,Real,Kodak_M1063_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Olympus_mju_1050SW/Olympus_mju_1050SW_0_23804.JPG,0,Real,Olympus_mju_1050SW
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Pentax_OptioA40/Pentax_OptioA40_0_30728.JPG,0,Real,Pentax_OptioA40
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_D200/Nikon_D200_0_15609.JPG,0,Real,Nikon_D200
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Samsung_L74wide/Samsung_L74wide_1_44105.JPG,0,Real,Samsung_L74wide
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Pentax_OptioW60/Pentax_OptioW60_0_32953.JPG,0,Real,Pentax_OptioW60
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Panasonic_DMC_FZ50/Panasonic_DMC-FZ50_0_26238.JPG,0,Real,Panasonic_DMC_FZ50
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/rollei_RCP_7325XS/Rollei_RCP-7325XS_0_42369.JPG,0,Real,rollei_RCP_7325XS
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/FujiFilm_FinePixJ50_0/FujiFilm_FinePixJ50_1_8450.JPG,0,Real,FujiFilm_FinePixJ50_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_CoolPixS710_0/Nikon_CoolPixS710_1_13342.JPG,0,Real,Nikon_CoolPixS710_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Panasonic_DMC_FZ50/Panasonic_DMC-FZ50_0_26372.JPG,0,Real,Panasonic_DMC_FZ50
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_D70/Nikon_D70s_1_23018.JPG,0,Real,Nikon_D70
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Sony_DSC_W170/Sony_DSC-W170_1_51625.JPG,0,Real,Sony_DSC_W170
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_D200/Nikon_D200_1_17578.JPG,0,Real,Nikon_D200
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Ricoh_GX100/Ricoh_GX100_0_36085.JPG,0,Real,Ricoh_GX100
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Praktica_DCZ59/Praktica_DCZ5.9_4_35620.JPG,0,Real,Praktica_DCZ59
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_D70/Nikon_D70s_1_22808.JPG,0,Real,Nikon_D70
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Kodak_M1063_0/Kodak_M1063_4_12508.JPG,0,Real,Kodak_M1063_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Sony_DSC_W170/Sony_DSC-W170_0_51545.JPG,0,Real,Sony_DSC_W170
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Olympus_mju_1050SW/Olympus_mju_1050SW_1_24163.JPG,0,Real,Olympus_mju_1050SW
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Agfa_Sensor530s_0/Agfa_Sensor530s_0_2158.JPG,0,Real,Agfa_Sensor530s_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Olympus_mju_1050SW/Olympus_mju_1050SW_4_25593.JPG,0,Real,Olympus_mju_1050SW
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Agfa_DC-733s/Agfa_DC-733s_0_823.JPG,0,Real,Agfa_DC-733s
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_D200/Nikon_D200_1_17478.JPG,0,Real,Nikon_D200
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Sony_DSC_H50/Sony_DSC-H50_1_48291.JPG,0,Real,Sony_DSC_H50
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Canon_Ixus70_0/Canon_Ixus70_2_4215.JPG,0,Real,Canon_Ixus70_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Casio_EX_Z150_0/Casio_EX-Z150_3_6455.JPG,0,Real,Casio_EX_Z150_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Agfa_DC-830i_0/Agfa_DC-830i_0_1421.JPG,0,Real,Agfa_DC-830i_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Canon_Ixus70_0/Canon_Ixus70_2_4154.JPG,0,Real,Canon_Ixus70_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Kodak_M1063_0/Kodak_M1063_2_10779.JPG,0,Real,Kodak_M1063_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Agfa_DC-830i_0/Agfa_DC-830i_0_1441.JPG,0,Real,Agfa_DC-830i_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Agfa_DC-830i_0/Agfa_DC-830i_0_1514.JPG,0,Real,Agfa_DC-830i_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Kodak_M1063_0/Kodak_M1063_1_10192.JPG,0,Real,Kodak_M1063_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_CoolPixS710_0/Nikon_CoolPixS710_2_13860.JPG,0,Real,Nikon_CoolPixS710_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Praktica_DCZ59/Praktica_DCZ5.9_1_34107.JPG,0,Real,Praktica_DCZ59
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Samsung_L74wide/Samsung_L74wide_1_44160.JPG,0,Real,Samsung_L74wide
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Praktica_DCZ59/Praktica_DCZ5.9_3_35145.JPG,0,Real,Praktica_DCZ59
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Ricoh_GX100/Ricoh_GX100_1_37636.JPG,0,Real,Ricoh_GX100
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Agfa_Sensor530s_0/Agfa_Sensor530s_0_2204.JPG,0,Real,Agfa_Sensor530s_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_D70/Nikon_D70s_0_21811.JPG,0,Real,Nikon_D70
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/rollei_RCP_7325XS/Rollei_RCP-7325XS_1_42763.JPG,0,Real,rollei_RCP_7325XS
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Sony_DSC_W170/Sony_DSC-W170_1_51998.JPG,0,Real,Sony_DSC_W170
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Kodak_M1063_0/Kodak_M1063_2_10810.JPG,0,Real,Kodak_M1063_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Olympus_mju_1050SW/Olympus_mju_1050SW_4_25633.JPG,0,Real,Olympus_mju_1050SW
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_CoolPixS710_0/Nikon_CoolPixS710_4_14516.JPG,0,Real,Nikon_CoolPixS710_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Kodak_M1063_0/Kodak_M1063_2_11040.JPG,0,Real,Kodak_M1063_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Praktica_DCZ59/Praktica_DCZ5.9_3_35074.JPG,0,Real,Praktica_DCZ59
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_CoolPixS710_0/Nikon_CoolPixS710_2_13754.JPG,0,Real,Nikon_CoolPixS710_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_CoolPixS710_0/Nikon_CoolPixS710_1_13292.JPG,0,Real,Nikon_CoolPixS710_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Canon_Ixus70_0/Canon_Ixus70_2_4235.JPG,0,Real,Canon_Ixus70_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/FujiFilm_FinePixJ50_0/FujiFilm_FinePixJ50_1_8113.JPG,0,Real,FujiFilm_FinePixJ50_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/FujiFilm_FinePixJ50_0/FujiFilm_FinePixJ50_2_9209.JPG,0,Real,FujiFilm_FinePixJ50_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Canon_Ixus55_0/Canon_Ixus55_0_2754.JPG,0,Real,Canon_Ixus55_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/FujiFilm_FinePixJ50_0/FujiFilm_FinePixJ50_2_8611.JPG,0,Real,FujiFilm_FinePixJ50_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Sony_DSC_H50/Sony_DSC-H50_1_47958.JPG,0,Real,Sony_DSC_H50
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Olympus_mju_1050SW/Olympus_mju_1050SW_3_25123.JPG,0,Real,Olympus_mju_1050SW
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Agfa_DC-830i_0/Agfa_DC-830i_0_1385.JPG,0,Real,Agfa_DC-830i_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Canon_Ixus70_0/Canon_Ixus70_1_3802.JPG,0,Real,Canon_Ixus70_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Olympus_mju_1050SW/Olympus_mju_1050SW_3_25286.JPG,0,Real,Olympus_mju_1050SW
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Casio_EX_Z150_0/Casio_EX-Z150_2_6077.JPG,0,Real,Casio_EX_Z150_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Praktica_DCZ59/Praktica_DCZ5.9_1_34204.JPG,0,Real,Praktica_DCZ59
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Ricoh_GX100/Ricoh_GX100_1_37602.JPG,0,Real,Ricoh_GX100
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Agfa_DC-733s/Agfa_DC-733s_0_834.JPG,0,Real,Agfa_DC-733s
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Praktica_DCZ59/Praktica_DCZ5.9_2_34547.JPG,0,Real,Praktica_DCZ59
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Kodak_M1063_0/Kodak_M1063_2_11254.JPG,0,Real,Kodak_M1063_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_CoolPixS710_0/Nikon_CoolPixS710_2_13795.JPG,0,Real,Nikon_CoolPixS710_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Kodak_M1063_0/Kodak_M1063_4_12076.JPG,0,Real,Kodak_M1063_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Sony_DSC_T77/Sony_DSC-T77_3_50419.JPG,0,Real,Sony_DSC_T77
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Sony_DSC_T77/Sony_DSC-T77_2_49557.JPG,0,Real,Sony_DSC_T77
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_D200/Nikon_D200_0_15108.JPG,0,Real,Nikon_D200
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Kodak_M1063_0/Kodak_M1063_4_12270.JPG,0,Real,Kodak_M1063_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Ricoh_GX100/Ricoh_GX100_0_36005.JPG,0,Real,Ricoh_GX100
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Olympus_mju_1050SW/Olympus_mju_1050SW_0_23845.JPG,0,Real,Olympus_mju_1050SW
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Kodak_M1063_0/Kodak_M1063_1_10532.JPG,0,Real,Kodak_M1063_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Kodak_M1063_0/Kodak_M1063_4_12623.JPG,0,Real,Kodak_M1063_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Pentax_OptioA40/Pentax_OptioA40_2_31580.JPG,0,Real,Pentax_OptioA40
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Agfa_DC-733s/Agfa_DC-733s_0_771.JPG,0,Real,Agfa_DC-733s
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Ricoh_GX100/Ricoh_GX100_2_39183.JPG,0,Real,Ricoh_GX100
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_CoolPixS710_0/Nikon_CoolPixS710_3_14092.JPG,0,Real,Nikon_CoolPixS710_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Olympus_mju_1050SW/Olympus_mju_1050SW_3_25262.JPG,0,Real,Olympus_mju_1050SW
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Samsung_NV15/Samsung_NV15_1_45858.JPG,0,Real,Samsung_NV15
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Praktica_DCZ59/Praktica_DCZ5.9_4_35562.JPG,0,Real,Praktica_DCZ59
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Sony_DSC_H50/Sony_DSC-H50_1_48224.JPG,0,Real,Sony_DSC_H50
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Kodak_M1063_0/Kodak_M1063_3_11793.JPG,0,Real,Kodak_M1063_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Pentax_OptioW60/Pentax_OptioW60_0_32937.JPG,0,Real,Pentax_OptioW60
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Kodak_M1063_0/Kodak_M1063_1_10186.JPG,0,Real,Kodak_M1063_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Olympus_mju_1050SW/Olympus_mju_1050SW_1_24205.JPG,0,Real,Olympus_mju_1050SW
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_CoolPixS710_0/Nikon_CoolPixS710_2_13648.JPG,0,Real,Nikon_CoolPixS710_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Sony_DSC_T77/Sony_DSC-T77_1_48989.JPG,0,Real,Sony_DSC_T77
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Kodak_M1063_0/Kodak_M1063_4_12513.JPG,0,Real,Kodak_M1063_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_D70/Nikon_D70s_1_22838.JPG,0,Real,Nikon_D70
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Olympus_mju_1050SW/Olympus_mju_1050SW_2_24737.JPG,0,Real,Olympus_mju_1050SW
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Samsung_L74wide/Samsung_L74wide_2_44873.JPG,0,Real,Samsung_L74wide
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Kodak_M1063_0/Kodak_M1063_3_11781.JPG,0,Real,Kodak_M1063_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Kodak_M1063_0/Kodak_M1063_2_11187.JPG,0,Real,Kodak_M1063_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Casio_EX_Z150_0/Casio_EX-Z150_3_6583.JPG,0,Real,Casio_EX_Z150_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_CoolPixS710_0/Nikon_CoolPixS710_2_13651.JPG,0,Real,Nikon_CoolPixS710_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Sony_DSC_W170/Sony_DSC-W170_1_52018.JPG,0,Real,Sony_DSC_W170
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Ricoh_GX100/Ricoh_GX100_4_41304.JPG,0,Real,Ricoh_GX100
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Sony_DSC_H50/Sony_DSC-H50_1_48116.JPG,0,Real,Sony_DSC_H50
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Canon_Ixus70_0/Canon_Ixus70_2_4231.JPG,0,Real,Canon_Ixus70_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Casio_EX_Z150_0/Casio_EX-Z150_1_5663.JPG,0,Real,Casio_EX_Z150_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Canon_Ixus70_0/Canon_Ixus70_1_3786.JPG,0,Real,Canon_Ixus70_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Kodak_M1063_0/Kodak_M1063_2_11209.JPG,0,Real,Kodak_M1063_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Sony_DSC_H50/Sony_DSC-H50_0_47430.JPG,0,Real,Sony_DSC_H50
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Sony_DSC_T77/Sony_DSC-T77_1_49129.JPG,0,Real,Sony_DSC_T77
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_CoolPixS710_0/Nikon_CoolPixS710_1_13414.JPG,0,Real,Nikon_CoolPixS710_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_D70/Nikon_D70s_0_22035.JPG,0,Real,Nikon_D70
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Praktica_DCZ59/Praktica_DCZ5.9_1_34115.JPG,0,Real,Praktica_DCZ59
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/rollei_RCP_7325XS/Rollei_RCP-7325XS_1_42726.JPG,0,Real,rollei_RCP_7325XS
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Kodak_M1063_0/Kodak_M1063_1_10613.JPG,0,Real,Kodak_M1063_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Panasonic_DMC_FZ50/Panasonic_DMC-FZ50_1_27774.JPG,0,Real,Panasonic_DMC_FZ50
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Ricoh_GX100/Ricoh_GX100_0_35989.JPG,0,Real,Ricoh_GX100
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Kodak_M1063_0/Kodak_M1063_3_11843.JPG,0,Real,Kodak_M1063_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Praktica_DCZ59/Praktica_DCZ5.9_3_35073.JPG,0,Real,Praktica_DCZ59
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Samsung_NV15/Samsung_NV15_2_46572.JPG,0,Real,Samsung_NV15
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Canon_Ixus70_0/Canon_Ixus70_0_3433.JPG,0,Real,Canon_Ixus70_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_D200/Nikon_D200_0_15573.JPG,0,Real,Nikon_D200
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Olympus_mju_1050SW/Olympus_mju_1050SW_1_24179.JPG,0,Real,Olympus_mju_1050SW
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_D70/Nikon_D70_0_19755.JPG,0,Real,Nikon_D70
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Casio_EX_Z150_0/Casio_EX-Z150_1_5556.JPG,0,Real,Casio_EX_Z150_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Panasonic_DMC_FZ50/Panasonic_DMC-FZ50_1_27527.JPG,0,Real,Panasonic_DMC_FZ50
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_D70/Nikon_D70s_1_22876.JPG,0,Real,Nikon_D70
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Sony_DSC_H50/Sony_DSC-H50_1_47905.JPG,0,Real,Sony_DSC_H50
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Kodak_M1063_0/Kodak_M1063_4_12634.JPG,0,Real,Kodak_M1063_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Agfa_Sensor505-x_0/Agfa_Sensor505-x_0_1831.JPG,0,Real,Agfa_Sensor505-x_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Samsung_L74wide/Samsung_L74wide_0_43590.JPG,0,Real,Samsung_L74wide
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_D70/Nikon_D70s_0_22043.JPG,0,Real,Nikon_D70
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Samsung_NV15/Samsung_NV15_1_45962.JPG,0,Real,Samsung_NV15
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Praktica_DCZ59/Praktica_DCZ5.9_0_33888.JPG,0,Real,Praktica_DCZ59
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Canon_Ixus70_0/Canon_Ixus70_2_4343.JPG,0,Real,Canon_Ixus70_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Kodak_M1063_0/Kodak_M1063_1_10642.JPG,0,Real,Kodak_M1063_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Panasonic_DMC_FZ50/Panasonic_DMC-FZ50_2_29491.JPG,0,Real,Panasonic_DMC_FZ50
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/rollei_RCP_7325XS/Rollei_RCP-7325XS_2_43056.JPG,0,Real,rollei_RCP_7325XS
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Kodak_M1063_0/Kodak_M1063_2_11225.JPG,0,Real,Kodak_M1063_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/rollei_RCP_7325XS/Rollei_RCP-7325XS_1_42661.JPG,0,Real,rollei_RCP_7325XS
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_D200/Nikon_D200_1_17458.JPG,0,Real,Nikon_D200
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Agfa_DC-830i_0/Agfa_DC-830i_0_1079.JPG,0,Real,Agfa_DC-830i_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_CoolPixS710_0/Nikon_CoolPixS710_0_12950.JPG,0,Real,Nikon_CoolPixS710_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Olympus_mju_1050SW/Olympus_mju_1050SW_1_24265.JPG,0,Real,Olympus_mju_1050SW
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_CoolPixS710_0/Nikon_CoolPixS710_3_14168.JPG,0,Real,Nikon_CoolPixS710_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Praktica_DCZ59/Praktica_DCZ5.9_4_35532.JPG,0,Real,Praktica_DCZ59
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/FujiFilm_FinePixJ50_0/FujiFilm_FinePixJ50_2_9212.JPG,0,Real,FujiFilm_FinePixJ50_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_CoolPixS710_0/Nikon_CoolPixS710_2_13670.JPG,0,Real,Nikon_CoolPixS710_0
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Nikon_D70/Nikon_D70s_1_23054.JPG,0,Real,Nikon_D70
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Pentax_OptioA40/Pentax_OptioA40_1_31268.JPG,0,Real,Pentax_OptioA40
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/rollei_RCP_7325XS/Rollei_RCP-7325XS_1_42780.JPG,0,Real,rollei_RCP_7325XS
/home/pri/Dataset/Real/Camera Dataset/Dresden_Exp/Samsung_NV15/Samsung_NV15_2_46391.JPG,0,Real,Samsung_NV15
